"from_node","to_node","lcp_length_m","lcp_cost"
20370,20437,1362.42640687119,46817.0523948669
20440,20452,662.132034355964,11742.1948127747
20432,20453,901.248916810279,24053.694278717
20456,20488,939.411254969543,23637.5530128479
20459,20465,649.705627484771,11152.5926551819
20465,20481,591.837661840736,10262.8071632385
20471,20489,1638.82250993908,72261.7778053284
20474,20488,577.279220613579,8762.09483718872
20489,20521,1076.98484809835,30357.8152198792
20497,20502,973.675323681471,27993.8822212219
20502,20537,811.248916810279,19604.8494300842
20502,20504,1096.69047558312,32697.9478187561
20518,20556,1333.67532368147,50321.1635475159
20522,20539,798.822509939086,18991.4185523987
20522,20529,1300.66017177982,49906.892414093
20532,20552,853.675323681471,21700.1994667053
20533,20599,1496.98484809835,57523.6726112366
20537,20545,572.132034355964,8927.65202713013
20549,20596,1376.10173055266,53714.234287262
20554,20575,1311.83766184074,45027.9814796448
20539,20555,1049.11688245431,30536.2990760803
20556,20580,1040.95454429505,32152.8239326477
20521,20560,1169.11688245431,37222.3804969788
20574,20580,1431.83766184073,53298.7716407776
20575,20594,536.98484809835,8317.75932693481
20552,20582,1121.54328932551,34916.874912262
20596,20614,998.528137423857,29597.191608429
20599,20600,1062.42640687119,28556.0983543396
20613,20625,869.116882454314,21612.8706092834
20615,20626,844.264068711929,19994.3931312561
20618,20623,1275.80735803744,47773.7991981506
20623,20626,672.426406871193,11548.217754364
20580,20631,1865.5129855222,99004.9617652893
20600,20638,1996.69047558312,102596.584659576
20641,20642,1038.82250993909,31208.5351295471
20642,20650,1019.11688245431,28966.0826759338
20647,20650,1136.10173055266,37642.1767616272
