"from_node","to_node","lcp_length_m","lcp_cost"
20670,20686,591.837661840736,10262.8071632385
20676,20694,1638.82250993908,72261.7778053284
20679,20693,577.279220613579,8762.09483718872
20694,20726,1076.98484809835,30357.8152198792
20702,20707,973.675323681471,27993.8822212219
20707,20742,811.248916810279,19604.8494300842
20707,20709,1096.69047558312,32697.9478187561
20723,20761,1333.67532368147,50321.1635475159
20727,20744,798.822509939086,18991.4185523987
20727,20734,1300.66017177982,49906.892414093
20737,20757,853.675323681471,21700.1994667053
20738,20804,1496.98484809835,57523.6726112366
20742,20750,572.132034355964,8927.65202713013
20754,20801,1376.10173055266,53714.234287262
20759,20780,1311.83766184074,45027.9814796448
20744,20760,1049.11688245431,30536.2990760803
20761,20785,1040.95454429505,32152.8239326477
20726,20765,1169.11688245431,37222.3804969788
20779,20785,1431.83766184073,53298.7716407776
20780,20799,536.98484809835,8317.75932693481
20757,20787,1121.54328932551,34916.874912262
20801,20819,998.528137423857,29597.191608429
20804,20805,1062.42640687119,28556.0983543396
20818,20830,869.116882454314,21612.8706092834
20820,20831,844.264068711929,19994.3931312561
20823,20828,1275.80735803744,47773.7991981506
20828,20831,672.426406871193,11548.217754364
20785,20836,1865.5129855222,99004.9617652893
20805,20843,1996.69047558312,102596.584659576
20846,20847,1038.82250993909,31208.5351295471
20847,20855,1019.11688245431,28966.0826759338
20852,20855,1136.10173055266,37642.1767616272
